0.03578012	-0.22993802	-0.1244726	-0.09679171	-0.034764025	-0.037724726	0.1326414	0.14300255	0.043229714	-0.0081962645	0.11294062	0.094152704	-0.02246881	-0.03816688	0.34790936	0.09851735	0.049602706	-0.3091543	0.16325471	-0.24593212	-0.21125138	0.06991792	0.3322296	0.10689284	0.13186617	0.42846918	0.03063113	-0.32205734	-0.16110773	0.21859863	0.012133631	-0.27244788	0.27177757	0.080654435	0.29104567	-0.07910954	0.09703232	0.05737316	-0.057844725	0.3335651	-0.33235443	0.25759146	-0.155024	-0.28033438	-0.17422661	-0.13526817	-0.20760459	0.17150329	0.023086376	0.002592129	-0.060644586	-0.13263081	0.38451815	0.20699582	0.42830846	-0.18108952	0.15263514	0.37082762	-0.13427043	0.358611	0.068105966	0.21476202	-0.059566338	0.0032326432	-0.18073884	0.2885484	-0.38013864	-0.17974234	-0.07632474	0.1937855	0.22274037	0.011975267	-0.07551422	-0.48692614	-0.20650126	-0.014956211	-0.020223962	0.29743674	0.20558007	0.10726436	-0.2718764	-0.1002922	0.06393713	-0.3074341	0.02698415	-0.052053075	0.16929623	0.073282346	-0.03861425	-0.056922484	-0.037957262	-0.018596001	-0.12832533	-0.13967547	-0.40764427	0.012150389	-0.068898834	0.25552148	-0.18053275	0.11441636
0.039516058	-0.3162011	-0.16600975	-0.05346702	0.26768687	0.1677718	0.17949858	0.11330597	-0.00940168	-0.10368839	0.1808362	0.085641846	-0.018059248	-0.08514894	0.3341881	0.009043995	-0.08099869	-0.23417439	0.18450816	-0.30596638	-0.076588586	-0.032077856	0.07202455	-0.041398603	0.06509513	0.3093908	-0.10616929	0.088811174	0.0035564946	0.18648817	-0.016238635	-0.1070808	0.22521715	0.12254847	0.004584289	-0.01224406	0.13461775	0.009137715	0.10677243	0.14264514	-0.37411898	0.23760384	-0.11673044	-0.25478822	-0.16671987	0.10549417	0.1468322	0.1634287	-0.05567865	0.06993566	0.06918789	-0.05360311	0.12619524	0.1171115	0.33807376	-0.14185111	0.06763703	0.11726102	-0.018419426	0.20681623	-0.010637181	0.06649111	-0.011480886	-0.05290958	-0.16754663	0.21814497	-0.12590687	-0.22441877	0.07710958	0.11332444	0.2231917	0.07435142	0.095725805	-0.5169408	-0.086107455	-0.04487221	-0.020872535	0.38194665	0.21041611	-0.20846131	-0.1663027	-0.0448844	0.09590913	-0.024294397	-0.051742904	0.08336254	0.08775014	0.17066528	0.032842714	0.072392486	-0.060537893	0.05503635	0.2135612	-0.14341904	-0.25289217	0.1875943	-0.26564613	0.16367774	0.0044197766	0.046026383
-0.0011989985	-0.22555645	-0.035942852	-0.050018497	-0.010741731	-0.04100579	0.11628674	0.09379025	0.021373983	-0.120773725	0.2900295	0.049331103	-0.0543024	0.07449048	0.27908656	0.11569507	0.0039464612	-0.2332679	0.20778365	-0.31355467	-0.27243516	0.19579071	0.32403234	0.1333384	0.17922322	0.3610125	-0.038870264	-0.3412646	-0.08647859	0.24629357	-0.07694389	-0.26545134	0.35179025	0.1967787	0.17590486	-0.17874627	0.17800555	0.1404284	0.0891679	0.3332959	-0.42783538	0.21368866	-0.19533272	-0.31721056	-0.13578346	-0.15421651	-0.17049299	0.20639245	-0.07909388	-0.002052088	-0.014417271	-0.17652859	0.26843658	0.112285525	0.34258518	-0.25981465	0.20905586	0.3374812	-0.04515423	0.3800919	0.07214825	0.14394507	-0.09910908	0.035782583	-0.26387173	0.27488095	-0.43984163	-0.115206935	-0.14298731	0.18310082	0.3287781	0.10408079	0.002279283	-0.5893145	-0.18019685	0.05028949	-0.08606305	0.18335406	0.24606785	0.10779038	-0.24513061	-0.11875671	0.13856581	-0.27662835	-0.12925488	-0.002048694	0.11351356	0.060721766	0.033950467	-0.07652518	-0.008373278	-0.10678847	-0.05553101	-0.076543935	-0.5007569	0.12240546	-0.16693403	0.17069176	-0.061857887	0.025912812
0.028730478	-0.24268854	-0.05070842	-0.088237464	0.07406524	-0.08134564	0.1353588	0.1127762	-0.0054085325	-0.019582532	0.10526543	-0.019098017	0.065188624	0.06925041	0.18990125	-0.05705889	-0.09179323	-0.2650726	0.23576449	-0.28736874	-0.038878623	0.030868188	0.29542792	-0.03513253	0.06505926	0.17898081	-0.040646814	-0.15787615	0.080441535	0.17210762	-0.06264574	-0.14079078	0.21570581	0.071527824	0.042987473	0.10544147	0.19477457	0.015237855	0.079745844	0.10703599	-0.26557973	0.21916097	-0.024287272	-0.25048825	-0.06947959	-0.08670853	0.10825396	0.22891915	-0.061560787	0.07520495	0.10668875	-0.21314389	0.08979058	0.016973961	0.26064214	-0.13027743	0.0626222	0.1371797	-0.080678634	0.12934987	0.028643165	0.11261061	-0.022318907	-0.0552713	-0.066954926	0.13792643	-0.2216151	-0.14561914	0.15944251	0.23941325	0.17008919	0.049567327	0.07312747	-0.38635373	-0.04600138	-0.18382461	-0.05776545	0.25570986	0.11196393	0.020587154	-0.15677153	-0.030465728	0.08683505	0.07859937	0.005503148	-0.20754291	0.16595009	0.20793083	-0.08899477	0.07063591	0.010216208	-0.015145014	0.06660778	-0.119335115	-0.23717284	0.23561022	-0.017203122	0.15203413	0.004439142	-0.062320426
-0.0018000357	-0.11061433	-0.055057682	-0.101025894	0.0045844233	-0.18474446	0.021760609	0.13187869	0.008018607	0.102970846	0.059359733	-0.06593645	0.12567416	0.0037983085	0.15826024	-0.023230417	-0.013972891	-0.2733983	0.2913744	-0.13874353	-0.049805276	-0.0020377534	0.4419832	-0.071791455	-0.039927784	0.1736439	0.02599167	-0.2655288	0.06996981	0.20381834	0.018868117	-0.14808162	0.27314585	0.027122507	0.041116703	0.14286397	0.1387033	0.026774146	0.09229712	0.12545304	-0.15289879	0.23193094	0.020830968	-0.3198454	-0.07515105	-0.08619166	0.12637897	0.2957059	-0.1202608	0.08807307	0.22325994	-0.27990472	0.19466853	0.11509752	0.14062151	-0.06384767	0.21569693	0.08077049	-0.1754288	0.12417295	0.06379197	0.13413987	0.103873275	-0.0841299	0.057547018	0.14000084	-0.11357181	-0.07812061	0.22104456	0.28034815	0.1544835	-0.012059206	0.06168761	-0.29216042	0.0072806925	-0.1871608	-0.10056538	0.25877517	0.12599084	0.1922444	-0.11606506	0.118262425	0.056401584	0.058709614	0.033031613	-0.3711203	0.16393246	0.18080722	-0.082613945	0.025527304	-0.013959663	-0.034471035	0.10535347	-0.03886522	-0.04973023	0.21446139	0.20720586	0.11659452	0.02523297	-0.093993746
0.09445367	-0.18028319	-0.114706665	-0.099847145	-0.0787854	-0.121033326	0.018301984	0.2009817	0.053956125	0.06155137	0.2366894	0.038536757	-0.042957705	-0.017854676	0.20947966	0.105996095	-0.0078027314	-0.29192042	0.17982106	-0.24556017	-0.24538535	0.08821567	0.33711234	0.05502139	0.14455825	0.39237836	0.10669173	-0.46697783	-0.132849	0.2740855	-0.022103904	-0.2503605	0.38790888	0.1008024	0.26475558	-0.06165111	0.14674272	0.10288198	-0.134726	0.36481425	-0.18337597	0.24768712	-0.064746626	-0.26759654	-0.076032236	-0.13715363	-0.17739435	0.18501946	-0.0019919523	-0.015586651	0.043907784	-0.16901132	0.30099586	0.15701757	0.36560062	-0.104458384	0.07446776	0.32200322	-0.075742014	0.36614448	0.069307946	0.21548632	-0.018464187	0.041048516	-0.14654161	0.19083762	-0.46940953	-0.18719725	-0.074083656	0.27903864	0.25796145	-0.036699798	-0.022253469	-0.37888396	-0.15534367	-0.079547256	0.02970825	0.26902795	0.27275014	0.14632782	-0.2789454	-0.07980693	0.06727709	-0.25816068	0.11031906	-0.22499533	0.18677677	0.1533604	-0.10091247	0.019944305	0.017554618	-0.07048626	-0.12340516	-0.117300704	-0.4711902	0.0698887	0.010507605	0.23264182	-0.1545232	-0.064438425
0.16913885	-0.16932863	-0.14950739	-0.108443215	0.08031536	0.006521135	0.114628345	0.16883571	0.04136139	0.041743007	0.09854867	-0.046495147	-0.025971897	0.060551047	0.09508472	-0.07938879	0.14190027	-0.14367908	0.2083084	-0.25909492	-0.009256532	0.02454106	0.24368249	-0.041484963	0.084162936	0.20363383	-0.09387208	-0.14885974	0.06714725	0.16853642	-0.104995854	-0.13023163	0.2762991	0.11404021	0.046077147	-0.013906511	0.27399975	0.020624906	0.020556469	0.10528112	-0.24648453	0.18216574	0.011690802	-0.31602105	-0.17186527	0.07896596	-0.03444003	0.1318209	-0.20176142	-0.009123688	0.15839443	-0.19543812	0.1199714	0.099100634	0.25234145	-0.07456329	0.021918327	0.08419825	0.10446431	0.1945504	-0.03459353	-0.104070306	-0.006373823	0.04161315	-0.15199038	0.05116435	-0.21315356	-0.26817474	0.08964042	0.31504598	0.051831476	-0.02077254	0.08449049	-0.3267048	-0.063809976	-0.13074936	-0.05585173	0.39830542	0.3801061	0.057831924	-0.1968109	-0.081914224	0.06688822	-0.01278808	0.11140468	-0.19082013	0.1666301	0.22445072	-0.09108981	0.061713565	0.08253457	-0.055181954	0.03272926	-0.03247723	-0.28672278	0.14416374	-0.062019013	0.08478314	-0.12479788	-0.038421907
0.0453317	-0.21132469	-0.12150214	-0.064850494	0.2239724	0.027428223	0.13460702	0.09180682	-0.0042234575	0.01100835	0.09908327	0.014395781	0.07070692	0.009431754	0.2812182	-0.09411567	0.030196691	-0.18241957	0.28013104	-0.2313168	0.010060515	-0.09816839	0.16118427	-0.064520806	-0.010848026	0.25437734	-0.11566766	0.038499936	0.10389328	0.092651315	-0.043492604	-0.043933712	0.18745461	0.055683434	-0.042441912	0.07029867	0.19245487	-0.015857503	0.026379375	0.07511061	-0.32467073	0.19562808	0.009376665	-0.30949026	-0.20581397	0.120099135	0.078643814	0.15938489	-0.18382582	0.031912107	0.13676837	-0.10081627	0.10052211	0.11021092	0.26706234	-0.05163895	0.06367144	0.003654001	0.022494216	0.08373226	-0.00706563	0.023033354	0.025430182	-0.016398748	-0.081522286	0.20337091	-0.14806786	-0.22550496	0.18212509	0.19079646	0.10636663	-0.053274393	0.11995194	-0.40700835	0.00818353	-0.15388162	-0.027419005	0.44731706	0.2952198	-0.024985572	-0.12218014	0.029625008	0.13639376	0.122999	0.040871575	-0.18911244	0.16244778	0.16433331	0.0634574	0.09050208	-0.0028172964	-0.007418704	0.24205127	-0.13523273	-0.13324115	0.13576138	-0.15124795	0.13318771	0.012401446	0.041518334
-0.057005104	-0.13406664	-0.12666722	-0.097053714	0.16067074	-0.017270487	0.08828683	0.118124016	-0.0056836135	-0.020274715	0.0867074	-0.0016921668	0.09912036	0.01693429	0.27963895	-0.05293449	-0.022927025	-0.2477262	0.30791867	-0.15921001	-0.04657519	-0.039786655	0.3007376	-0.06559001	-0.034071118	0.17809102	-0.072847225	-0.032675613	0.09921306	0.16470808	0.0060082595	-0.13436686	0.25167498	0.13958678	0.045631446	0.075569995	0.1808486	0.018016104	0.100768715	0.059070166	-0.28496182	0.21931694	0.08324553	-0.2783153	-0.13434288	0.07020334	0.13437343	0.27607873	-0.13445851	0.028404241	0.1609037	-0.1798993	0.18952246	0.17764714	0.20085678	-0.05180834	0.23721528	0.08745521	-0.10836875	0.09260028	-0.036571912	0.05707082	0.018286642	-0.08671208	-0.013616662	0.17712127	-0.06435897	-0.09928939	0.14189334	0.17444624	0.062637396	-0.025544371	0.10038872	-0.3893678	0.032273255	-0.041422356	-0.088055596	0.37343606	0.12856263	0.0076345545	-0.09323022	0.050370988	0.059426405	0.05361634	-0.05622069	-0.1789281	0.18619277	0.1356448	0.016100006	0.036279675	-0.05869596	0.025221834	0.14220336	-0.05023557	-0.10496096	0.23434572	-0.05096099	0.1745599	-0.035053078	0.0037629865
0.03946596	-0.289776	-0.21128175	-0.29395422	0.33206943	0.21571885	0.5744102	0.13194449	-0.010946879	-0.012617084	0.035942167	0.056569688	0.2466527	0.19239046	0.5602394	-0.35951224	0.14471611	-0.39815715	0.22524364	-0.088400684	-0.09120373	-0.025275517	0.16182765	-0.092830926	-0.027187023	0.023708006	-0.4722889	0.21806028	0.24567391	-0.14362654	0.13345805	-0.26605105	0.3962218	0.27289912	0.22869724	-0.24940176	0.4248479	-0.22832751	0.15771917	-0.0033626712	-0.7786325	-0.0010984205	0.19756792	-0.16342333	-0.09131175	0.30008185	0.17134172	0.10985527	-0.43262583	-0.098079525	-0.14840528	-0.034010805	0.06572325	0.3895334	0.4322044	-0.112456284	0.38370588	0.06657438	-0.0034586622	-0.3201659	0.046771873	-0.26360568	-0.088595174	-0.09439376	-0.35038626	0.40173247	-0.009556452	-0.12932464	0.22950424	0.2525764	-0.021561742	0.1492333	-0.015215304	-0.5415612	-0.06592895	0.122522384	-0.22310685	0.78026575	0.4123303	-0.006189305	-0.07419473	0.0055383164	-0.13467449	0.27607647	-0.16152804	0.07962517	0.46899578	-0.017948665	0.14271307	-0.2276192	-0.15444098	-0.079941735	0.12808007	0.08639588	0.031985343	0.33380184	-0.382662	0.12564749	-0.3993752	0.33757448
0.20049086	-0.15344022	-0.086204834	-0.11221038	-0.10942607	-0.16844946	0.15484433	0.14951903	0.09347875	0.17658754	-0.02887048	0.038814057	-0.023874894	0.13309999	0.099681705	-0.20093966	0.27649316	-0.12522411	0.252404	-0.12613145	-0.06849995	0.061706625	0.51768863	0.086287	0.039375048	0.09138356	-0.010316013	-0.36769754	0.044374317	0.21970949	-0.084055394	-0.20873575	0.31883273	0.088191085	0.11851007	0.06757877	0.2052682	0.11275714	0.012327704	0.08410739	-0.2607893	0.21778606	0.03714532	-0.40498644	-0.21167997	-0.090859056	-0.2513716	0.20516916	-0.16099697	-0.10029956	0.21575002	-0.36006343	0.22915687	0.18053709	0.28025582	0.05810731	0.075210325	0.10635278	-0.039314445	0.14966227	0.059920553	-0.09098822	-0.05890747	-0.022487246	-0.02868136	-0.032596014	-0.24367951	-0.2530139	-0.02077878	0.271452	0.10220437	-0.08292383	0.012217066	-0.21074119	-0.073796585	-0.08797265	-0.078344196	0.30258623	0.35441765	0.24907298	-0.12394905	0.023049423	0.10485845	-0.046508852	0.13397852	-0.3091483	0.1977538	0.19301051	-0.072833896	-0.03713101	0.041439723	-0.060141273	-0.141168	-0.0059494283	-0.20355056	0.012980957	0.13330762	0.1721502	-0.19596939	-0.017121976
